date,open,high,low,close,volume
2018-11-06 18:48:00,0.0000755500,0.0000872900,0.0000747700,0.0000825343,258310659.0000000000
2018-11-06 18:49:00,0.0000754800,0.0000872900,0.0000747700,0.0000825576,258312481.0000000000
2018-11-06 18:50:00,0.0000755300,0.0000872900,0.0000747700,0.0000825506,258296534.0000000000
2018-11-06 18:51:00,0.0000755900,0.0000872900,0.0000747700,0.0000825908,258306801.0000000000
2018-11-06 18:52:00,0.0000755100,0.0000872900,0.0000747700,0.0000825956,258389847.0000000000
2018-11-06 18:53:00,0.0000753800,0.0000872900,0.0000747700,0.0000826381,258327911.0000000000
2018-11-06 18:54:00,0.0000753700,0.0000872900,0.0000747700,0.0000826044,258394986.0000000000
2018-11-06 18:55:00,0.0000754700,0.0000872900,0.0000747700,0.0000825671,258404348.0000000000
2018-11-06 18:56:00,0.0000752900,0.0000872900,0.0000747700,0.0000824739,258480401.0000000000
2018-11-06 18:57:00,0.0000752800,0.0000872900,0.0000747700,0.0000822855,258665161.0000000000
2018-11-06 18:58:00,0.0000752900,0.0000872900,0.0000747700,0.0000821148,258770965.0000000000
2018-11-06 18:59:00,0.0000753600,0.0000872900,0.0000747700,0.0000821896,258763626.0000000000
2018-11-06 19:00:00,0.0000754400,0.0000872900,0.0000747700,0.0000822850,258859678.0000000000
2018-11-06 19:01:00,0.0000753600,0.0000872900,0.0000747700,0.0000824110,258911803.0000000000
2018-11-06 19:02:00,0.0000753200,0.0000872900,0.0000747700,0.0000824944,258972107.0000000000
2018-11-06 19:03:00,0.0000754000,0.0000872900,0.0000747700,0.0000823951,259248999.0000000000
2018-11-06 19:04:00,0.0000753400,0.0000872900,0.0000747700,0.0000823500,259246022.0000000000
2018-11-06 19:05:00,0.0000753400,0.0000872900,0.0000747700,0.0000823739,259314052.0000000000
2018-11-06 19:06:00,0.0000752900,0.0000872900,0.0000747700,0.0000823874,259318905.0000000000
2018-11-06 19:07:00,0.0000753400,0.0000872900,0.0000747700,0.0000824491,259414135.0000000000
2018-11-06 19:08:00,0.0000753500,0.0000872900,0.0000747700,0.0000824428,259432081.0000000000
2018-11-06 19:09:00,0.0000753200,0.0000872900,0.0000747700,0.0000824045,259479043.0000000000
2018-11-06 19:10:00,0.0000752700,0.0000872900,0.0000747700,0.0000823508,259452770.0000000000
2018-11-06 19:11:00,0.0000752900,0.0000872900,0.0000747700,0.0000823418,259466472.0000000000
2018-11-06 19:12:00,0.0000749900,0.0000872900,0.0000747700,0.0000823138,259060340.0000000000
2018-11-06 19:13:00,0.0000751100,0.0000872900,0.0000747700,0.0000822720,259015710.0000000000
2018-11-06 19:14:00,0.0000750900,0.0000872900,0.0000747700,0.0000822670,258898903.0000000000
2018-11-06 19:15:00,0.0000749700,0.0000872900,0.0000747800,0.0000822287,258584150.0000000000
2018-11-06 19:16:00,0.0000750400,0.0000872900,0.0000747800,0.0000820131,258781351.0000000000
2018-11-06 19:17:00,0.0000750500,0.0000872900,0.0000747800,0.0000819252,258828421.0000000000
2018-11-06 19:18:00,0.0000750100,0.0000872900,0.0000747800,0.0000818939,258845613.0000000000
2018-11-06 19:19:00,0.0000750200,0.0000872900,0.0000747800,0.0000818629,258877186.0000000000
2018-11-06 19:20:00,0.0000749400,0.0000872900,0.0000748200,0.0000818411,258847413.0000000000
2018-11-06 19:21:00,0.0000749900,0.0000872900,0.0000748400,0.0000817590,258955688.0000000000
2018-11-06 19:22:00,0.0000749900,0.0000872900,0.0000748400,0.0000819093,259069244.0000000000
2018-11-06 19:23:00,0.0000749700,0.0000872900,0.0000748400,0.0000819608,259095818.0000000000
2018-11-06 19:24:00,0.0000749500,0.0000872900,0.0000749200,0.0000820969,259114916.0000000000
2018-11-06 19:25:00,0.0000749200,0.0000872900,0.0000749200,0.0000821255,259141453.0000000000
2018-11-06 19:26:00,0.0000749900,0.0000872900,0.0000749800,0.0000822957,259127016.0000000000
2018-11-06 19:27:00,0.0000750200,0.0000872900,0.0000749800,0.0000823892,259241821.0000000000
2018-11-06 19:28:00,0.0000750000,0.0000872900,0.0000749800,0.0000822544,259255082.0000000000
2018-11-06 19:29:00,0.0000750300,0.0000872900,0.0000749800,0.0000822213,259307643.0000000000
2018-11-06 19:30:00,0.0000750400,0.0000872900,0.0000750100,0.0000822508,259308941.0000000000
2018-11-06 19:31:00,0.0000750500,0.0000872900,0.0000750300,0.0000822641,259341463.0000000000
2018-11-06 19:32:00,0.0000750900,0.0000872900,0.0000750300,0.0000822214,259354965.0000000000
2018-11-06 19:33:00,0.0000750900,0.0000872900,0.0000750300,0.0000822082,259378659.0000000000
2018-11-06 19:34:00,0.0000751000,0.0000872900,0.0000750300,0.0000822291,259398668.0000000000
2018-11-06 19:35:00,0.0000751100,0.0000872900,0.0000750300,0.0000822203,259405828.0000000000
2018-11-06 19:36:00,0.0000751000,0.0000872900,0.0000750300,0.0000822380,259414865.0000000000
2018-11-06 19:37:00,0.0000751000,0.0000872900,0.0000750300,0.0000822735,259439517.0000000000
2018-11-06 19:38:00,0.0000751500,0.0000872900,0.0000750300,0.0000822988,259451266.0000000000
2018-11-06 19:39:00,0.0000751200,0.0000872900,0.0000750300,0.0000822487,259517509.0000000000
2018-11-06 19:40:00,0.0000751100,0.0000872900,0.0000750300,0.0000822467,259541063.0000000000
2018-11-06 19:41:00,0.0000751400,0.0000872900,0.0000750300,0.0000822551,259561369.0000000000
2018-11-06 19:42:00,0.0000753000,0.0000872900,0.0000750300,0.0000822570,259525424.0000000000
2018-11-06 19:43:00,0.0000753900,0.0000872900,0.0000750300,0.0000821828,259463591.0000000000
2018-11-06 19:44:00,0.0000753400,0.0000872900,0.0000750300,0.0000821275,259387158.0000000000
2018-11-06 19:45:00,0.0000753200,0.0000872900,0.0000750300,0.0000820781,259410730.0000000000
2018-11-06 19:46:00,0.0000753700,0.0000872900,0.0000750300,0.0000820785,259407935.0000000000
2018-11-06 19:47:00,0.0000754100,0.0000872900,0.0000750300,0.0000819202,259511253.0000000000
2018-11-06 19:48:00,0.0000754600,0.0000872900,0.0000750300,0.0000818394,259516073.0000000000
2018-11-06 19:49:00,0.0000754800,0.0000872900,0.0000750300,0.0000818515,259494339.0000000000
2018-11-06 19:50:00,0.0000754600,0.0000872900,0.0000750300,0.0000818424,259472933.0000000000
2018-11-06 19:51:00,0.0000754800,0.0000872900,0.0000750300,0.0000818233,259475233.0000000000
2018-11-06 19:52:00,0.0000755800,0.0000872900,0.0000750300,0.0000817898,259255621.0000000000
2018-11-06 19:53:00,0.0000757500,0.0000872900,0.0000750300,0.0000818130,259250701.0000000000
2018-11-06 19:54:00,0.0000756800,0.0000872900,0.0000750300,0.0000818554,259169050.0000000000
2018-11-06 19:55:00,0.0000756800,0.0000872900,0.0000750300,0.0000818524,259205467.0000000000
2018-11-06 19:56:00,0.0000755900,0.0000872900,0.0000750300,0.0000818863,259189856.0000000000
2018-11-06 19:57:00,0.0000754800,0.0000872900,0.0000750300,0.0000818815,259193485.0000000000
2018-11-06 19:58:00,0.0000755500,0.0000872900,0.0000750300,0.0000820330,259372467.0000000000
2018-11-06 19:59:00,0.0000754700,0.0000872900,0.0000750300,0.0000820714,259433808.0000000000
2018-11-06 20:00:00,0.0000754400,0.0000872900,0.0000750300,0.0000821196,259444947.0000000000
2018-11-06 20:01:00,0.0000754800,0.0000872900,0.0000750300,0.0000821349,259487818.0000000000
2018-11-06 20:02:00,0.0000754700,0.0000872900,0.0000750300,0.0000821508,259449767.0000000000
2018-11-06 20:03:00,0.0000755000,0.0000872900,0.0000750300,0.0000821709,259538555.0000000000
2018-11-06 20:04:00,0.0000754500,0.0000872900,0.0000750300,0.0000822410,259591268.0000000000
2018-11-06 20:05:00,0.0000754200,0.0000872900,0.0000750300,0.0000823187,259614278.0000000000
2018-11-06 20:06:00,0.0000754300,0.0000872900,0.0000750300,0.0000824711,259620556.0000000000
2018-11-06 20:07:00,0.0000753500,0.0000872900,0.0000750300,0.0000824985,259633834.0000000000
2018-11-06 20:08:00,0.0000753100,0.0000872900,0.0000750300,0.0000825039,259650722.0000000000
2018-11-06 20:09:00,0.0000752700,0.0000872900,0.0000750300,0.0000825510,259741345.0000000000
2018-11-06 20:10:00,0.0000753200,0.0000872900,0.0000750300,0.0000825425,259726295.0000000000
2018-11-06 20:11:00,0.0000753300,0.0000872900,0.0000750300,0.0000824544,259773551.0000000000
2018-11-06 20:12:00,0.0000753500,0.0000872900,0.0000750300,0.0000823697,259827979.0000000000
2018-11-06 20:13:00,0.0000753500,0.0000872900,0.0000750300,0.0000824247,259838872.0000000000
2018-11-06 20:14:00,0.0000753400,0.0000872900,0.0000750300,0.0000824774,259836630.0000000000
2018-11-06 20:15:00,0.0000752900,0.0000872900,0.0000750300,0.0000824797,259857350.0000000000
2018-11-06 20:16:00,0.0000752400,0.0000872900,0.0000750300,0.0000824361,259823772.0000000000
2018-11-06 20:17:00,0.0000752800,0.0000872900,0.0000750300,0.0000823788,259844337.0000000000
2018-11-06 20:18:00,0.0000753200,0.0000872900,0.0000750300,0.0000824015,259829424.0000000000
2018-11-06 20:19:00,0.0000753600,0.0000872900,0.0000750300,0.0000823914,259837237.0000000000
2018-11-06 20:20:00,0.0000753400,0.0000872900,0.0000750300,0.0000824069,259856534.0000000000
2018-11-06 20:21:00,0.0000753200,0.0000872900,0.0000750300,0.0000824712,259887522.0000000000
2018-11-06 20:22:00,0.0000753200,0.0000872900,0.0000750300,0.0000824311,259911312.0000000000
2018-11-06 20:23:00,0.0000752900,0.0000872900,0.0000750300,0.0000825346,260017295.0000000000
2018-11-06 20:24:00,0.0000752900,0.0000872900,0.0000750300,0.0000826080,260017708.0000000000
2018-11-06 20:25:00,0.0000752600,0.0000872900,0.0000750300,0.0000825759,259991233.0000000000
2018-11-06 20:26:00,0.0000752000,0.0000872900,0.0000750300,0.0000826680,260043524.0000000000
2018-11-06 20:27:00,0.0000751200,0.0000872900,0.0000750300,0.0000826778,259990790.0000000000
2018-11-06 20:28:00,0.0000751000,0.0000872900,0.0000750300,0.0000827578,260077385.0000000000
2018-11-06 20:29:00,0.0000750900,0.0000872900,0.0000750300,0.0000827963,260112069.0000000000
2018-11-06 20:30:00,0.0000750700,0.0000872900,0.0000750300,0.0000828575,260172383.0000000000
2018-11-06 20:31:00,0.0000750700,0.0000872900,0.0000750300,0.0000829110,260316601.0000000000
2018-11-06 20:32:00,0.0000751000,0.0000872900,0.0000750300,0.0000827715,260483304.0000000000
2018-11-06 20:33:00,0.0000751300,0.0000872900,0.0000750300,0.0000827700,260517241.0000000000
2018-11-06 20:34:00,0.0000751600,0.0000872900,0.0000750300,0.0000826420,260604010.0000000000
2018-11-06 20:35:00,0.0000751900,0.0000872900,0.0000750300,0.0000826181,260622642.0000000000
2018-11-06 20:36:00,0.0000751900,0.0000872900,0.0000750300,0.0000826437,260646085.0000000000
2018-11-06 20:37:00,0.0000751700,0.0000872900,0.0000750300,0.0000826478,260657074.0000000000
2018-11-06 20:38:00,0.0000751200,0.0000872900,0.0000750300,0.0000826103,260662434.0000000000
2018-11-06 20:39:00,0.0000752000,0.0000872900,0.0000750300,0.0000825915,260644428.0000000000
2018-11-06 20:40:00,0.0000752900,0.0000872900,0.0000750300,0.0000825707,260618559.0000000000
2018-11-06 20:41:00,0.0000753700,0.0000872900,0.0000750300,0.0000825731,260593588.0000000000
2018-11-06 20:42:00,0.0000753400,0.0000872900,0.0000750300,0.0000825621,260616453.0000000000
2018-11-06 20:43:00,0.0000752800,0.0000872900,0.0000750300,0.0000825609,260617707.0000000000
2018-11-06 20:44:00,0.0000752700,0.0000872900,0.0000750800,0.0000825517,260413750.0000000000
2018-11-06 20:45:00,0.0000751900,0.0000872900,0.0000750800,0.0000825034,260461799.0000000000
2018-11-06 20:46:00,0.0000752700,0.0000872900,0.0000750800,0.0000824933,260472861.0000000000
2018-11-06 20:47:00,0.0000752100,0.0000872900,0.0000750800,0.0000825334,260502844.0000000000
2018-11-06 20:48:00,0.0000752300,0.0000872900,0.0000750800,0.0000825502,260523870.0000000000
2018-11-06 20:49:00,0.0000752300,0.0000872900,0.0000750800,0.0000824529,260587920.0000000000
2018-11-06 20:50:00,0.0000753000,0.0000872900,0.0000750800,0.0000825003,260728217.0000000000
2018-11-06 20:51:00,0.0000752300,0.0000872900,0.0000750800,0.0000825543,260758977.0000000000
2018-11-06 20:52:00,0.0000752600,0.0000872900,0.0000750800,0.0000825163,260775581.0000000000
2018-11-06 20:53:00,0.0000753100,0.0000872900,0.0000750800,0.0000825824,260804276.0000000000
2018-11-06 20:54:00,0.0000753300,0.0000872900,0.0000750800,0.0000827459,260850093.0000000000
2018-11-06 20:55:00,0.0000755900,0.0000872900,0.0000750800,0.0000828247,260765916.0000000000
2018-11-06 20:56:00,0.0000757500,0.0000872900,0.0000750800,0.0000829633,260878305.0000000000
2018-11-06 20:57:00,0.0000757900,0.0000872900,0.0000750800,0.0000829851,260826944.0000000000
2018-11-06 20:58:00,0.0000758200,0.0000872900,0.0000750800,0.0000829936,260860278.0000000000
2018-11-06 20:59:00,0.0000758200,0.0000872900,0.0000750800,0.0000828486,260832348.0000000000
2018-11-06 21:00:00,0.0000758700,0.0000872900,0.0000750800,0.0000828553,260839637.0000000000
2018-11-06 21:01:00,0.0000758400,0.0000872900,0.0000750800,0.0000828914,260787096.0000000000
2018-11-06 21:02:00,0.0000757400,0.0000872900,0.0000750800,0.0000829553,260789603.0000000000
2018-11-06 21:03:00,0.0000756000,0.0000872900,0.0000750800,0.0000829344,260806563.0000000000
2018-11-06 21:04:00,0.0000756600,0.0000872900,0.0000750800,0.0000829687,260780470.0000000000
2018-11-06 21:05:00,0.0000756100,0.0000872900,0.0000750800,0.0000830439,260911787.0000000000
2018-11-06 21:06:00,0.0000756400,0.0000872900,0.0000750800,0.0000830776,261026692.0000000000
2018-11-06 21:07:00,0.0000756500,0.0000872900,0.0000750800,0.0000831002,261083165.0000000000
2018-11-06 21:08:00,0.0000755900,0.0000872900,0.0000750800,0.0000831601,261169491.0000000000
2018-11-06 21:09:00,0.0000756000,0.0000872900,0.0000750800,0.0000832583,261355810.0000000000
2018-11-06 21:10:00,0.0000756400,0.0000872900,0.0000750800,0.0000834311,261645528.0000000000
2018-11-06 21:11:00,0.0000756600,0.0000872900,0.0000750800,0.0000834653,261667028.0000000000
2018-11-06 21:12:00,0.0000756800,0.0000872900,0.0000750800,0.0000833904,261900097.0000000000
2018-11-06 21:13:00,0.0000756900,0.0000872900,0.0000750800,0.0000832441,261975563.0000000000
2018-11-06 21:14:00,0.0000755800,0.0000872900,0.0000750800,0.0000834357,261948650.0000000000
2018-11-06 21:15:00,0.0000755400,0.0000872900,0.0000750800,0.0000835319,261901958.0000000000
2018-11-06 21:16:00,0.0000755500,0.0000872900,0.0000750800,0.0000837109,262227899.0000000000
2018-11-06 21:17:00,0.0000755300,0.0000872900,0.0000750800,0.0000838623,262457529.0000000000
2018-11-06 21:18:00,0.0000755700,0.0000872900,0.0000750800,0.0000839989,262868463.0000000000
2018-11-06 21:19:00,0.0000755700,0.0000872900,0.0000750800,0.0000843220,263261948.0000000000
2018-11-06 21:20:00,0.0000754500,0.0000872900,0.0000750800,0.0000845019,263662909.0000000000
2018-11-06 21:21:00,0.0000754100,0.0000872900,0.0000750800,0.0000842906,263983966.0000000000
2018-11-06 21:22:00,0.0000753300,0.0000872900,0.0000750800,0.0000845082,264159999.0000000000
2018-11-06 21:23:00,0.0000753900,0.0000872900,0.0000750800,0.0000844715,264187521.0000000000
2018-11-06 21:24:00,0.0000754000,0.0000872900,0.0000750800,0.0000845156,264359894.0000000000
2018-11-06 21:25:00,0.0000753800,0.0000872900,0.0000750800,0.0000845483,264622584.0000000000
2018-11-06 21:26:00,0.0000753900,0.0000872900,0.0000750800,0.0000846124,265144845.0000000000
2018-11-06 21:27:00,0.0000753000,0.0000872900,0.0000750800,0.0000848837,265388718.0000000000
2018-11-06 21:28:00,0.0000752800,0.0000872900,0.0000750800,0.0000845235,265932048.0000000000
2018-11-06 21:29:00,0.0000753000,0.0000872900,0.0000750800,0.0000846251,266250285.0000000000
2018-11-06 21:30:00,0.0000753600,0.0000872900,0.0000750800,0.0000842562,266495548.0000000000
2018-11-06 21:31:00,0.0000752400,0.0000872900,0.0000750800,0.0000843364,266790329.0000000000
2018-11-06 21:32:00,0.0000751800,0.0000872900,0.0000750900,0.0000841538,266915524.0000000000
2018-11-06 21:33:00,0.0000751600,0.0000872900,0.0000750900,0.0000839442,267531293.0000000000
2018-11-06 21:34:00,0.0000751000,0.0000872900,0.0000751000,0.0000837683,267880574.0000000000
2018-11-06 21:35:00,0.0000752200,0.0000872900,0.0000751700,0.0000839060,267974638.0000000000
2018-11-06 21:36:00,0.0000752100,0.0000872900,0.0000751700,0.0000840926,268324734.0000000000
2018-11-06 21:37:00,0.0000752000,0.0000872900,0.0000752000,0.0000839617,268504349.0000000000
2018-11-06 21:38:00,0.0000753200,0.0000872900,0.0000753200,0.0000839549,268452890.0000000000
2018-11-06 21:39:00,0.0000754000,0.0000872900,0.0000753500,0.0000839890,268610897.0000000000
2018-11-06 21:40:00,0.0000754000,0.0000872900,0.0000753500,0.0000839671,268669024.0000000000
2018-11-06 21:41:00,0.0000753900,0.0000872900,0.0000753500,0.0000838002,268886785.0000000000
2018-11-06 21:42:00,0.0000753800,0.0000872900,0.0000753700,0.0000838111,268879528.0000000000
2018-11-06 21:43:00,0.0000754600,0.0000872900,0.0000753700,0.0000839297,268939979.0000000000
2018-11-06 21:44:00,0.0000755800,0.0000872900,0.0000753700,0.0000841058,268913855.0000000000
2018-11-06 21:45:00,0.0000756000,0.0000872900,0.0000753700,0.0000841642,269063153.0000000000
